localminute,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,Power_consumption,Big Delta,rrh_0,rrh_1,rrh_2,rrh_3,rrh_4,rrh_5,rrh_6,rrh_7,rrh_8,rrh_9,rrh_10,rrh_11,rrh_12,rrh_13,rrh_14,rrh_15,rrh_16,rrh_17,rrh_18,rrh_19,rrh_20,rrh_21,rrh_22
3-Jan-02,0.56345,0.589116667,0.508916667,0.72855,0.527866667,1.182733333,1.118966667,1.116616667,0.549333333,0.94815,0.76515,0.550083333,1.708216667,0.6002,0.826366667,3.681266667,0.306,0.51425,4.95105,2.91965,0.845233333,-0.546216667,2.047923701,27.54909037,18.45789055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Jan-03,0.523,0.615616667,0.510516667,1.18165,0.523033333,1.136,0.682016667,1.13525,0.85285,0.972616667,0.7345,0.60335,1.47485,0.8474,0.710633333,4.075016667,0.325866667,0.609466667,4.43955,2.96495,0.86945,-1.070283333,2.047923701,27.83550703,18.64978971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Jan-04,0.600466667,1.279083333,0.81275,1.083833333,0.490783333,1.187266667,0.506033333,1.0435,1.351433333,0.970016667,0.739866667,0.689933333,1.424866667,0.620233333,0.724716667,3.951683333,0.330966667,0.495266667,5.01555,3.111633333,0.8026,-0.569316667,2.047923701,29.28040703,19.61787271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Jan-05,0.595183333,1.192883333,0.774766667,1.1878,0.50465,1.151883333,0.56555,1.055166667,1.348733333,0.937666667,0.74725,0.680533333,1.384583333,0.8066,0.723366667,4.3303,0.317083333,0.583783333,4.999866667,3.2373,0.8231,-1.03195,2.047923701,29.9959737,20.09730238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Jan-06,0.655016667,0.893466667,1.251733333,1.561883333,0.52675,1.11045,0.599066667,1.026133333,1.337233333,0.949733333,0.75345,0.915633333,1.394283333,0.406316667,0.979,3.550366667,0.37885,0.658783333,4.394566667,3.1862,1.21755,-0.824266667,2.047923701,29.79439037,19.96224155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Jan-07,1.0065,1.209283333,0.890983333,1.504816667,0.663366667,1.1718,0.756233333,1.002833333,1.579533333,0.984933333,0.759733333,1.296283333,1.61145,0.946566667,1.08105,4.3668,0.335166667,0.73365,5.2871,3.222183333,1.054933333,-0.96495,2.047923701,33.5131237,22.45379288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Jan-08,0.388683333,-0.3719,0.066666667,1.787833333,-0.395683333,0.640433333,0.142183333,0.53525,1.295666667,0.968033333,0.710766667,0.251366667,0.602183333,0.84195,1.400966667,4.558466667,0.6909,0.596416667,5.131166667,1.568816667,1.35835,0.52805,2.047923701,26.1120737,17.49508938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Jan-09,-0.92365,-1.393316667,-0.835233333,1.62895,-0.9543,0.9048,-1.050766667,-0.394166667,-0.203716667,0.898016667,0.38315,-1.106666667,0.08705,-0.167116667,1.00365,3.77835,0.503483333,0.263083333,4.153133333,0.905183333,0.9881,1.618316667,2.047923701,19.16319037,12.83933755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Jan-10,-2.0139,-2.3543,-1.93585,1.046766667,-0.687783333,-0.82095,-1.189466667,0.314266667,-1.9087,0.90875,-0.208483333,-2.031416667,-1.5102,-1.367166667,1.075766667,2.065816667,0.5483,-0.16585,2.5623,-0.29435,0.876466667,2.7148,2.047923701,14.16115703,9.487975213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Jan-11,-2.122166667,-2.8447,-2.376933333,0.1034,-0.869633333,-1.393816667,-2.55345,-0.155233333,-2.4776,1.549916667,-0.327533333,-2.557883333,-2.21705,-2.855183333,0.93675,1.844583333,0.75735,-0.624333333,1.734616667,1.2578,0.944866667,3.158116667,2.047923701,14.3353237,9.60466688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
